因子名称,用作条件的因子,使用的参数,归属指数,科目类别,partion_loc,start_day,end_day,trl_day,nmlz_days,年化收益率 （全时期）,超额收益（全时期）：,夏普比率 （全时期）,最大回撤率 （全时期）,年化收益率 （前2/3时期）,夏普比率 （前2/3时期）,最大回撤率 （前2/3时期）,年化收益率 （后1/3时期）,夏普比率 （后1/3时期）,最大回撤率 （后1/3时期）,IC值,ICIR
circ_mv,circ_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,12.89%,2.92%,1.43,-17.64%,16.21%,1.80,-13.15%,6.45%,0.70,-17.64%,0.0014,0.0188
circ_mv,circ_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,10,30,13.77%,3.80%,0.60,-60.22%,19.73%,0.73,-53.30%,2.83%,0.24,-34.89%,0.0014,0.0188
circ_mv,circ_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,0.49%,-9.48%,0.17,-71.03%,2.54%,0.24,-58.12%,-3.47%,-0.01,-34.59%,0.0014,0.0188
circ_mv,circ_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,3.12%,-7.50%,0.42,-22.15%,4.59%,0.60,-22.15%,0.20%,0.07,-14.41%,-0.0005,-0.0065
circ_mv,circ_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,20,30,10.64%,0.02%,0.51,-62.82%,16.60%,0.66,-54.42%,-0.29%,0.11,-32.36%,-0.0005,-0.0065
circ_mv,circ_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,6.45%,-4.18%,0.38,-66.13%,10.64%,0.50,-53.01%,-1.32%,0.09,-34.14%,-0.0005,-0.0065
circ_mv,circ_mv,std_ratio,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,1.86%,-8.88%,0.27,-14.87%,1.95%,0.29,-13.16%,1.66%,0.23,-12.90%,-0.0039,-0.0515
circ_mv,circ_mv,std_ratio,中证500,Long_top,BOTTOM,20130101,20201231,30,30,8.59%,-2.14%,0.44,-67.59%,11.23%,0.51,-53.51%,3.32%,0.26,-34.37%,-0.0039,-0.0515
circ_mv,circ_mv,std_ratio,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,6.35%,-4.39%,0.36,-65.17%,8.89%,0.43,-55.38%,1.56%,0.18,-29.23%,-0.0039,-0.0515
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,10,10,-8.20%,-18.43%,-0.80,-52.57%,-8.50%,-0.80,-47.95%,-7.71%,-0.76,-24.27%,-0.0066,-0.0702
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,10,10,-0.05%,-10.27%,0.15,-74.07%,2.54%,0.25,-65.07%,-5.08%,-0.09,-38.36%,-0.0066,-0.0702
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,10,10,8.50%,-1.73%,0.43,-66.88%,11.82%,0.52,-55.76%,2.15%,0.21,-33.85%,-0.0066,-0.0702
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,20,10,-4.15%,-14.11%,-0.37,-35.22%,-5.71%,-0.52,-32.42%,-0.93%,-0.05,-9.94%,-0.0052,-0.0596
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,20,10,4.59%,-5.36%,0.30,-69.57%,7.52%,0.39,-58.11%,-1.03%,0.08,-36.06%,-0.0052,-0.0596
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,20,10,8.98%,-0.97%,0.45,-62.34%,14.06%,0.60,-56.86%,-0.39%,0.11,-33.65%,-0.0052,-0.0596
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,30,10,-1.95%,-11.92%,-0.13,-32.91%,3.03%,0.37,-12.78%,-11.18%,-1.21,-27.15%,-0.0041,-0.0465
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,30,10,4.79%,-5.18%,0.31,-66.44%,9.96%,0.47,-53.65%,-4.79%,-0.07,-35.51%,-0.0041,-0.0465
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,30,10,6.25%,-3.72%,0.37,-70.29%,6.25%,0.37,-61.79%,6.35%,0.38,-30.84%,-0.0041,-0.0465
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,10,10,5.57%,-4.66%,0.60,-19.31%,5.76%,0.60,-18.52%,5.08%,0.57,-8.97%,0.0071,0.0746
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,10,10,8.30%,-1.92%,0.43,-66.10%,11.72%,0.52,-54.84%,1.76%,0.19,-34.74%,0.0071,0.0746
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,10,10,1.66%,-8.56%,0.21,-72.41%,4.69%,0.30,-62.89%,-4.15%,-0.04,-38.03%,0.0071,0.0746
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,20,10,0.98%,-8.98%,0.16,-20.11%,2.25%,0.30,-20.11%,-1.46%,-0.14,-11.21%,0.0038,0.0429
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,20,10,6.84%,-3.12%,0.38,-63.78%,12.01%,0.53,-55.93%,-2.83%,0.00,-35.21%,0.0038,0.0429
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,20,10,4.49%,-5.46%,0.30,-69.55%,7.91%,0.40,-60.16%,-1.95%,0.06,-35.01%,0.0038,0.0429
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,30,10,3.91%,-6.06%,0.47,-25.26%,0.78%,0.15,-25.26%,10.45%,1.14,-9.76%,0.0045,0.051
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,30,10,8.11%,-1.86%,0.44,-69.08%,10.16%,0.49,-59.99%,4.20%,0.30,-33.33%,0.0045,0.051
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,30,10,2.93%,-7.04%,0.26,-67.15%,7.81%,0.41,-55.01%,-6.30%,-0.13,-34.61%,0.0045,0.051
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,10,20,-7.08%,-17.04%,-0.63,-47.83%,-9.08%,-0.81,-47.83%,-2.83%,-0.25,-14.93%,-0.0063,-0.0635
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,10,20,2.05%,-7.90%,0.23,-69.76%,3.42%,0.28,-59.09%,-0.54%,0.11,-35.03%,-0.0063,-0.0635
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,10,20,9.08%,-0.87%,0.47,-66.14%,12.99%,0.56,-55.03%,1.66%,0.21,-33.88%,-0.0063,-0.0635
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,20,20,-2.49%,-12.46%,-0.17,-24.47%,-2.54%,-0.18,-21.12%,-2.29%,-0.14,-12.75%,-0.0033,-0.0354
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,20,20,6.05%,-3.91%,0.35,-64.89%,10.25%,0.46,-54.35%,-1.76%,0.05,-35.08%,-0.0033,-0.0354
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,20,20,8.20%,-1.76%,0.44,-63.12%,13.18%,0.58,-57.96%,-0.93%,0.11,-33.87%,-0.0033,-0.0354
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,30,20,-2.49%,-13.11%,-0.17,-36.86%,2.34%,0.29,-17.09%,-11.47%,-1.24,-27.65%,-0.003,-0.0334
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,30,20,7.03%,-3.59%,0.39,-61.81%,13.57%,0.57,-48.92%,-4.98%,-0.07,-33.41%,-0.003,-0.0334
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,30,20,9.77%,-0.86%,0.49,-63.61%,11.23%,0.53,-54.58%,6.84%,0.38,-28.62%,-0.003,-0.0334
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,10,20,4.20%,-5.76%,0.45,-22.98%,6.25%,0.61,-20.35%,0.20%,0.09,-10.09%,0.0061,0.0617
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,10,20,8.79%,-1.17%,0.45,-66.09%,12.99%,0.56,-54.02%,0.98%,0.16,-34.43%,0.0061,0.0617
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,10,20,3.42%,-6.54%,0.28,-69.38%,5.27%,0.33,-58.70%,-0.10%,0.13,-34.66%,0.0061,0.0617
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,20,20,-0.15%,-10.11%,0.05,-22.67%,-1.86%,-0.13,-22.67%,3.42%,0.43,-9.59%,0.0024,0.0262
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,20,20,8.30%,-1.67%,0.44,-63.86%,11.91%,0.54,-56.00%,1.46%,0.20,-33.76%,0.0024,0.0262
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,20,20,7.32%,-2.64%,0.40,-62.98%,12.40%,0.54,-52.44%,-2.00%,0.04,-33.44%,0.0024,0.0262
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,30,20,2.25%,-8.38%,0.27,-25.27%,-2.29%,-0.17,-25.27%,12.11%,1.28,-11.53%,0.0037,0.0408
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,30,20,9.57%,-1.06%,0.49,-63.65%,11.52%,0.55,-53.81%,5.57%,0.36,-29.47%,0.0037,0.0408
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,30,20,6.05%,-4.57%,0.36,-62.99%,12.50%,0.54,-50.02%,-5.71%,-0.12,-33.70%,0.0037,0.0408
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,10,30,-5.03%,-14.99%,-0.42,-39.35%,-6.05%,-0.50,-39.35%,-3.03%,-0.22,-15.46%,-0.0061,-0.0604
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,10,30,3.03%,-6.94%,0.26,-67.92%,5.57%,0.34,-58.07%,-1.76%,0.06,-34.47%,-0.0061,-0.0604
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,10,30,8.01%,-1.96%,0.42,-67.37%,11.91%,0.53,-56.16%,0.59%,0.15,-34.02%,-0.0061,-0.0604
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,20,30,-0.44%,-11.07%,0.02,-21.84%,-1.17%,-0.03,-21.84%,0.98%,0.12,-14.38%,-0.002,-0.0206
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,20,30,7.81%,-2.81%,0.41,-62.96%,10.64%,0.49,-50.53%,2.44%,0.21,-31.54%,-0.002,-0.0206
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,20,30,8.11%,-2.52%,0.43,-65.33%,11.82%,0.55,-56.82%,0.98%,0.16,-31.14%,-0.002,-0.0206
circ_mv,circ_mv,mean_diff,中证500,LT_SB,TOP,20130101,20201231,30,30,-0.20%,-10.93%,0.03,-25.84%,2.93%,0.31,-18.31%,-6.10%,-0.64,-24.70%,-0.0024,-0.0264
circ_mv,circ_mv,mean_diff,中证500,Long_top,TOP,20130101,20201231,30,30,6.15%,-4.58%,0.36,-63.18%,10.94%,0.49,-51.14%,-2.88%,0.02,-32.37%,-0.0024,-0.0264
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,TOP,20130101,20201231,30,30,6.45%,-4.29%,0.37,-68.76%,8.01%,0.42,-57.12%,3.32%,0.26,-28.48%,-0.0024,-0.0264
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,1.37%,-8.60%,0.16,-24.93%,1.56%,0.19,-24.61%,0.88%,0.10,-12.48%,0.006,0.0589
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,10,30,7.42%,-2.55%,0.41,-68.66%,10.84%,0.50,-57.73%,0.88%,0.16,-33.75%,0.006,0.0589
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,5.37%,-4.60%,0.33,-66.54%,8.11%,0.41,-57.13%,0.10%,0.12,-33.95%,0.006,0.0589
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,-1.56%,-12.19%,-0.09,-29.09%,-1.71%,-0.11,-24.76%,-1.22%,-0.07,-14.13%,0.0012,0.0122
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,20,30,9.28%,-1.35%,0.47,-63.72%,13.38%,0.59,-55.87%,1.66%,0.19,-31.40%,0.0012,0.0122
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,9.77%,-0.86%,0.47,-59.82%,13.87%,0.57,-49.52%,2.15%,0.22,-30.61%,0.0012,0.0122
circ_mv,circ_mv,mean_diff,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,1.37%,-9.37%,0.20,-28.64%,-1.32%,-0.05,-28.64%,7.03%,0.82,-15.73%,0.0031,0.0334
circ_mv,circ_mv,mean_diff,中证500,Long_top,BOTTOM,20130101,20201231,30,30,9.18%,-1.56%,0.47,-63.28%,12.50%,0.56,-54.14%,2.93%,0.26,-28.44%,0.0031,0.0334
circ_mv,circ_mv,mean_diff,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,6.25%,-4.49%,0.36,-61.41%,11.91%,0.52,-49.83%,-4.30%,-0.04,-32.65%,0.0031,0.0334
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,10,10,-11.72%,-21.95%,-0.90,-67.44%,-13.92%,-1.10,-65.02%,-7.18%,-0.50,-29.98%,-0.0033,-0.0276
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,10,10,-1.71%,-11.93%,0.09,-78.72%,-0.20%,0.16,-71.92%,-4.69%,-0.06,-33.82%,-0.0033,-0.0276
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,10,10,10.55%,0.32%,0.49,-67.23%,15.23%,0.61,-50.97%,1.86%,0.19,-36.44%,-0.0033,-0.0276
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,20,10,-8.94%,-18.90%,-0.70,-65.16%,-10.11%,-0.81,-58.23%,-6.59%,-0.44,-32.86%,-0.0015,-0.013
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,20,10,2.44%,-7.51%,0.24,-74.01%,5.57%,0.34,-64.68%,-3.66%,-0.01,-36.60%,-0.0015,-0.013
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,20,10,11.72%,1.76%,0.54,-63.41%,16.50%,0.66,-49.83%,2.64%,0.23,-37.35%,-0.0015,-0.013
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,30,10,-6.64%,-16.60%,-0.47,-53.99%,-8.89%,-0.65,-53.99%,-2.05%,-0.12,-24.14%,-0.0019,-0.0161
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,30,10,4.59%,-5.38%,0.31,-70.28%,7.42%,0.40,-62.72%,-0.88%,0.12,-34.22%,-0.0019,-0.0161
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,30,10,11.04%,1.07%,0.52,-61.35%,16.41%,0.66,-48.56%,1.07%,0.18,-33.41%,-0.0019,-0.0161
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,10,10,-2.10%,-12.32%,-0.11,-51.07%,-6.84%,-0.49,-51.07%,8.11%,0.69,-15.06%,0.0024,0.0205
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,10,10,6.54%,-3.68%,0.38,-71.09%,7.62%,0.40,-63.08%,4.39%,0.30,-31.92%,0.0024,0.0205
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,10,10,7.62%,-2.61%,0.41,-68.40%,13.96%,0.59,-52.91%,-3.86%,-0.03,-40.33%,0.0024,0.0205
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,20,10,1.46%,-8.49%,0.20,-44.41%,2.25%,0.26,-44.41%,0.00%,0.06,-25.66%,0.0051,0.045
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,20,10,8.89%,-1.07%,0.45,-64.40%,13.38%,0.58,-61.12%,0.39%,0.13,-33.24%,0.0051,0.045
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,20,10,5.96%,-4.00%,0.37,-70.13%,9.38%,0.46,-52.03%,-0.54%,0.11,-41.10%,0.0051,0.045
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,30,10,-4.30%,-14.26%,-0.30,-54.21%,-8.84%,-0.69,-54.21%,5.57%,0.52,-14.52%,0.0017,0.0146
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,30,10,4.79%,-5.18%,0.31,-73.21%,7.23%,0.38,-65.58%,-0.05%,0.13,-32.02%,0.0017,0.0146
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,30,10,8.69%,-1.28%,0.44,-63.08%,16.70%,0.67,-44.84%,-5.71%,-0.11,-39.37%,0.0017,0.0146
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,10,20,-11.23%,-21.19%,-0.86,-69.78%,-14.01%,-1.12,-67.52%,-5.47%,-0.35,-28.91%,-0.0024,-0.0195
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,10,20,-1.71%,-11.66%,0.10,-80.18%,0.29%,0.17,-72.52%,-5.62%,-0.09,-36.62%,-0.0024,-0.0195
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,10,20,10.06%,0.10%,0.49,-63.80%,15.92%,0.64,-48.20%,-0.93%,0.10,-38.45%,-0.0024,-0.0195
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,20,20,-7.37%,-17.33%,-0.57,-58.83%,-8.01%,-0.64,-53.93%,-6.10%,-0.41,-31.25%,-0.002,-0.0173
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,20,20,3.71%,-6.26%,0.28,-74.50%,7.62%,0.40,-64.72%,-3.66%,0.01,-37.65%,-0.002,-0.0173
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,20,20,11.23%,1.26%,0.53,-62.27%,16.02%,0.66,-50.98%,2.34%,0.22,-34.65%,-0.002,-0.0173
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,30,20,-4.15%,-14.77%,-0.28,-50.96%,-4.35%,-0.29,-50.73%,-3.76%,-0.24,-25.18%,-0.0001,-0.0011
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,30,20,8.50%,-2.13%,0.44,-69.55%,12.50%,0.54,-62.17%,1.07%,0.17,-32.02%,-0.0001,-0.0011
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,30,20,12.60%,1.97%,0.57,-59.76%,16.89%,0.67,-48.77%,4.39%,0.30,-32.38%,-0.0001,-0.0011
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,10,20,0.68%,-9.27%,0.11,-46.47%,-2.29%,-0.14,-46.47%,7.03%,0.59,-22.47%,0.0033,0.0269
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,10,20,6.25%,-3.70%,0.35,-69.55%,8.11%,0.40,-64.61%,2.54%,0.22,-31.06%,0.0033,0.0269
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,10,20,4.49%,-5.46%,0.30,-70.65%,9.57%,0.45,-52.73%,-5.03%,-0.07,-41.03%,0.0033,0.0269
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,20,20,-3.37%,-13.33%,-0.23,-43.04%,-2.59%,-0.15,-43.04%,-4.93%,-0.38,-35.32%,0.0037,0.0323
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,20,20,5.18%,-4.79%,0.32,-69.31%,9.96%,0.46,-59.94%,-3.71%,-0.03,-36.49%,0.0037,0.0323
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,20,20,7.91%,-2.06%,0.42,-68.85%,11.72%,0.52,-48.77%,0.59%,0.16,-41.81%,0.0037,0.0323
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,30,20,-3.61%,-14.23%,-0.27,-56.94%,-8.79%,-0.71,-56.94%,7.71%,0.66,-14.36%,0.0019,0.0171
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,30,20,4.20%,-6.43%,0.29,-74.80%,5.08%,0.31,-66.00%,2.54%,0.23,-32.16%,0.0019,0.0171
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,30,20,7.32%,-3.30%,0.40,-65.05%,14.06%,0.60,-44.22%,-4.93%,-0.08,-38.61%,0.0019,0.0171
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,10,30,-8.69%,-18.65%,-0.60,-64.80%,-10.45%,-0.76,-64.80%,-4.98%,-0.31,-29.38%,-0.0017,-0.013
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,10,30,0.10%,-9.87%,0.16,-77.26%,2.83%,0.25,-70.03%,-5.08%,-0.06,-35.41%,-0.0017,-0.013
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,10,30,9.18%,-0.79%,0.47,-63.36%,14.84%,0.61,-47.52%,-1.17%,0.10,-37.51%,-0.0017,-0.013
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,20,30,-4.54%,-15.16%,-0.32,-53.46%,-5.13%,-0.36,-50.00%,-3.37%,-0.24,-27.71%,-0.0003,-0.0027
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,20,30,6.64%,-3.99%,0.38,-71.58%,10.35%,0.48,-62.20%,-0.24%,0.13,-32.38%,-0.0003,-0.0027
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,20,30,11.62%,0.99%,0.54,-60.51%,16.11%,0.65,-48.56%,3.22%,0.25,-32.89%,-0.0003,-0.0027
circ_mv,circ_mv,mean,中证500,LT_SB,TOP,20130101,20201231,30,30,-4.83%,-15.58%,-0.34,-51.00%,-2.69%,-0.16,-46.21%,-9.03%,-0.69,-29.83%,0.0008,0.0067
circ_mv,circ_mv,mean,中证500,Long_top,TOP,20130101,20201231,30,30,8.50%,-2.24%,0.43,-67.46%,11.72%,0.52,-61.39%,2.34%,0.21,-29.82%,0.0008,0.0067
circ_mv,circ_mv,mean,中证500,Long_bottom,TOP,20130101,20201231,30,30,13.28%,2.55%,0.59,-59.15%,14.26%,0.60,-48.47%,11.13%,0.57,-29.73%,0.0008,0.0067
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,10,30,-3.17%,-13.13%,-0.17,-51.17%,-5.62%,-0.37,-51.17%,1.86%,0.20,-26.93%,0.0017,0.0133
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,10,30,3.52%,-6.45%,0.28,-71.31%,5.66%,0.35,-63.95%,-0.68%,0.09,-32.57%,0.0017,0.0133
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,10,30,6.05%,-3.91%,0.35,-68.08%,11.04%,0.49,-50.30%,-3.27%,-0.02,-39.76%,0.0017,0.0133
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,20,30,-5.91%,-16.53%,-0.45,-57.15%,-7.52%,-0.59,-57.15%,-2.59%,-0.16,-28.44%,0.0015,0.0132
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,20,30,4.20%,-6.43%,0.29,-70.90%,6.64%,0.36,-63.23%,-0.54%,0.11,-32.26%,0.0015,0.0132
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,20,30,9.67%,-0.96%,0.48,-64.94%,14.26%,0.59,-46.49%,0.98%,0.19,-37.95%,0.0015,0.0132
circ_mv,circ_mv,mean,中证500,LT_SB,BOTTOM,20130101,20201231,30,30,-3.32%,-14.06%,-0.22,-56.36%,-7.76%,-0.62,-56.36%,6.25%,0.58,-12.81%,0.002,0.0182
circ_mv,circ_mv,mean,中证500,Long_top,BOTTOM,20130101,20201231,30,30,4.39%,-6.34%,0.31,-73.02%,3.91%,0.29,-65.40%,5.37%,0.33,-30.28%,0.002,0.0182
circ_mv,circ_mv,mean,中证500,Long_bottom,BOTTOM,20130101,20201231,30,30,7.13%,-3.61%,0.39,-66.47%,11.91%,0.52,-47.91%,-1.90%,0.06,-36.56%,0.002,0.0182
circ_mv,dv_ratio,std,中证500,LT_SB,TOP,20130101,20201231,10,10,-10.25%,-20.48%,-1.32,-57.04%,-9.13%,-1.14,-41.05%,-12.35%,-1.65,-30.19%,-0.0001,-0.0017
circ_mv,dv_ratio,std,中证500,Long_top,TOP,20130101,20201231,10,10,3.42%,-6.81%,0.27,-71.43%,6.93%,0.38,-61.10%,-3.17%,-0.01,-33.46%,-0.0001,-0.0017
circ_mv,dv_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,10,10,14.36%,4.13%,0.63,-62.63%,16.89%,0.67,-56.37%,9.28%,0.50,-32.95%,-0.0001,-0.0017
circ_mv,dv_ratio,std,中证500,LT_SB,TOP,20130101,20201231,20,10,-9.96%,-19.92%,-1.25,-56.03%,-9.81%,-1.23,-41.73%,-10.35%,-1.22,-25.20%,-0.0039,-0.0533
circ_mv,dv_ratio,std,中证500,Long_top,TOP,20130101,20201231,20,10,2.73%,-7.22%,0.26,-70.10%,5.96%,0.36,-56.74%,-3.52%,-0.00,-35.96%,-0.0039,-0.0533
circ_mv,dv_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,20,10,14.26%,4.30%,0.62,-59.67%,17.87%,0.71,-55.67%,7.32%,0.41,-31.04%,-0.0039,-0.0533
circ_mv,dv_ratio,std,中证500,LT_SB,TOP,20130101,20201231,30,10,-9.33%,-19.29%,-1.18,-54.34%,-9.18%,-1.15,-40.21%,-9.62%,-1.22,-26.41%,-0.0029,-0.0397
circ_mv,dv_ratio,std,中证500,Long_top,TOP,20130101,20201231,30,10,4.79%,-5.18%,0.31,-67.62%,8.40%,0.42,-55.47%,-1.90%,0.04,-33.56%,-0.0029,-0.0397
circ_mv,dv_ratio,std,中证500,Long_bottom,TOP,20130101,20201231,30,10,15.14%,5.17%,0.65,-56.33%,18.95%,0.75,-50.31%,7.91%,0.43,-31.08%,-0.0029,-0.0397
circ_mv,dv_ratio,std,中证500,LT_SB,BOTTOM,20130101,20201231,10,10,0.98%,-9.25%,0.18,-19.00%,2.44%,0.34,-19.00%,-1.81%,-0.17,-16.73%,-0.004,-0.0495
circ_mv,dv_ratio,std,中证500,Long_top,BOTTOM,20130101,20201231,10,10,7.91%,-2.31%,0.42,-69.13%,11.62%,0.52,-59.43%,0.78%,0.16,-36.39%,-0.004,-0.0495
